iati_identifier,lat,long,code,level,vocabulary,name
44000-P132617,9.3300,14.7500,,,,
44000-P132617,12.1170,15.0670,,,,
44000-P132617,12.2500,21.5000,,,,
44000-P132617,20.3330,16.6670,,,,
44000-P132617,18.4000,21.4000,,,,
44000-P133021,12.1170,15.0670,,,,
44000-P148052,9.5000,16.5000,,,,
44000-P148052,8.2500,16.4200,,,,
44000-P148052,11.5000,18.5000,,,,
44000-P148052,14.0000,19.0000,,,,
44000-P148052,8.3290,17.9160,,,,
44000-P151215,11.0300,20.2830,,,,
44000-P151215,8.3400,17.7660,,,,
44000-P151215,8.6270,16.5790,,,,
44000-P151215,8.7460,16.4850,,,,
44000-P155480,12.1067,15.0444,,,,
44000-P156479,8.7530,15.8720,,,,
44000-P156479,12.1170,15.0670,,,,
44000-P156479,14.6670,16.9170,,,,
44000-P159434,12.1070,15.0440,,,,
44000-P159434,15.0000,19.0000,,,,
44000-P162956,11.0000,20.5000,,,,
44000-P162956,9.3330,18.5000,,,,
44000-P162956,8.6330,17.0830,,,,
44000-P162956,9.1330,18.3460,,,,
44000-P162956,8.3290,17.9160,,,,
44000-P162956,9.1460,18.3900,,,,
44000-P162956,8.9130,17.5540,,,,
44000-P163424,12.1067,15.0444,,,,
44000-P163968,12.1067,15.0444,,,,
44000-P164297,11.0000,20.5000,,,,
44000-P164297,9.3330,18.5000,,,,
44000-P164297,11.7230,15.2390,,,,
44000-P164297,8.3290,17.9160,,,,
44000-P164297,9.1460,18.3900,,,,
44000-P164529,12.1070,15.0440,,,,
44000-P164529,15.0000,19.0000,,,,
44000-P164747,8.7050,17.8100,,,,
44000-P164747,8.4090,17.5200,,,,
44000-P164747,8.4320,17.7990,,,,
44000-P164747,9.3110,18.2290,,,,
44000-P164747,8.4000,17.7670,,,,
44000-P164747,8.7280,17.8080,,,,
44000-P164747,8.5180,17.8400,,,,
44000-P164747,8.6700,17.8220,,,,
44000-P164747,9.3330,18.5000,,,,
44000-P164747,8.3400,17.7660,,,,
44000-P164747,11.3030,18.4760,,,,
44000-P164747,8.8520,17.8480,,,,
44000-P164747,9.1950,17.5790,,,,
44000-P164747,8.9080,17.8640,,,,
44000-P164747,8.6330,17.0830,,,,
44000-P164747,9.0940,18.1290,,,,
44000-P164747,8.3290,17.9160,,,,
44000-P164747,9.4150,17.4520,,,,
44000-P164747,8.4190,17.7870,,,,
44000-P164747,12.1930,15.4420,,,,
44000-P164747,8.3810,17.4960,,,,
44000-P164747,8.3520,17.7680,,,,
44000-P164747,8.4310,18.8430,,,,
44000-P164748,13.5300,21.0560,,,,
44000-P164748,13.3230,22.1110,,,,
44000-P164748,8.2500,16.4200,,,,
44000-P164748,13.5000,14.5000,,,,
44000-P164748,10.5080,16.6720,,,,
44000-P164748,8.6700,16.8850,,,,
44000-P171611,15.0000,21.5000,,,,
44000-P171611,15.0170,20.6670,,,,
44000-P171611,10.8380,19.6560,,,,
44000-P171611,14.8440,17.2250,,,,
44000-P171611,14.0180,18.0010,,,,
44000-P171611,15.7530,18.3020,,,,
44000-P171611,13.5190,18.5810,,,,
44000-P171611,15.0000,19.0000,,,,
44000-P171611,14.0000,19.0000,,,,
44000-P171611,14.5270,16.9750,,,,
44000-P171611,15.8950,19.5090,,,,
44000-P171611,18.2500,18.5000,,,,
44000-P171611,18.1670,22.1670,,,,
44000-P171611,18.4000,21.4000,,,,
44000-P172255,13.5000,21.2500,,,,
44000-P172255,14.6020,21.9100,,,,
44000-P172255,17.2500,22.0000,,,,
44000-P172255,13.3230,22.1110,,,,
44000-P172255,15.0000,21.5000,,,,
44000-P172255,9.3330,18.5000,,,,
44000-P172255,8.3400,17.7660,,,,
44000-P172255,8.2500,16.4200,,,,
44000-P172255,15.0000,19.0000,,,,
44000-P172255,8.1560,16.4290,,,,
44000-P172255,8.3290,17.9160,,,,
44000-P172255,15.7120,23.0500,,,,
44000-P172255,13.2390,15.4790,,,,
44000-P172255,14.4610,21.9400,,,,
44000-P173894,15.0000,19.0000,,,,
44000-P174600,9.3330,18.5000,,,,
44000-P174600,15.0000,19.0000,,,,
44000-P174600,8.3290,17.9160,,,,
XM-DAC-41121-2017-AFR-TCD,12.0045,21.7029,,,,
XM-DAC-41121-2017-AFR-TCD,7.9342,16.6394,,,,
XM-DAC-41121-2017-AFR-TCD,14.5125,22.0884,,,,
XM-DAC-41121-2017-AFR-TCD,12.2199,21.4215,,,,
XM-DAC-41121-2017-AFR-TCD,10.0022,20.9674,,,,
XM-DAC-41121-2017-AFR-TCD,8.4222,18.7894,,,,
XM-DAC-41121-2017-AFR-TCD,15.1255,22.2542,,,,
XM-DAC-41121-2017-AFR-TCD,12.0924,15.0588,,,,
XM-DAC-41121-2017-AFR-TCD,13.5929,21.8208,,,,
XM-DAC-41121-2017-AFR-TCD,13.4407,21.6642,,,,
XM-DAC-41121-2017-AFR-TCD,13.5381,14.312,,,,
XM-DAC-41121-2017-AFR-TCD,16.0735,22.842,,,,
XM-DAC-41121-2016-AFR-TCD,12.0045,21.7029,,,,
XM-DAC-41121-2016-AFR-TCD,7.9342,16.6394,,,,
XM-DAC-41121-2016-AFR-TCD,14.5125,22.0884,,,,
XM-DAC-41121-2016-AFR-TCD,12.2199,21.4215,,,,
XM-DAC-41121-2016-AFR-TCD,10.0022,20.9674,,,,
XM-DAC-41121-2016-AFR-TCD,8.4222,18.7894,,,,
XM-DAC-41121-2016-AFR-TCD,15.1255,22.2542,,,,
XM-DAC-41121-2016-AFR-TCD,12.0924,15.0588,,,,
XM-DAC-41121-2016-AFR-TCD,13.5929,21.8208,,,,
XM-DAC-41121-2016-AFR-TCD,13.4407,21.6642,,,,
XM-DAC-41121-2016-AFR-TCD,13.5381,14.312,,,,
XM-DAC-41121-2016-AFR-TCD,16.0735,22.842,,,,
XM-DAC-41121-2020-WCA-TCD,16.0735,22.842,,,,
XM-DAC-41121-2020-WCA-TCD,13.5381,14.312,,,,
XM-DAC-41121-2020-WCA-TCD,13.5929,21.8208,,,,
XM-DAC-41121-2020-WCA-TCD,7.9342,16.6394,,,,
XM-DAC-41121-2020-WCA-TCD,12.2199,21.4215,,,,
XM-DAC-41121-2020-WCA-TCD,14.5125,22.0884,,,,
XM-DAC-41121-2020-WCA-TCD,13.4407,21.6642,,,,
XM-DAC-41121-2020-WCA-TCD,10.0022,20.9674,,,,
XM-DAC-41121-2020-WCA-TCD,15.1255,22.2542,,,,
XM-DAC-41121-2020-WCA-TCD,12.0045,21.7029,,,,
XM-DAC-41121-2020-WCA-TCD,8.4222,18.7894,,,,
XM-DAC-41121-2020-WCA-TCD,12.0924,15.0588,,,,
XM-DAC-41121-2021-WCA-TCD,16.0735,22.842,,,,
XM-DAC-41121-2021-WCA-TCD,13.5381,14.312,,,,
XM-DAC-41121-2021-WCA-TCD,13.5929,21.8208,,,,
XM-DAC-41121-2021-WCA-TCD,7.9342,16.6394,,,,
XM-DAC-41121-2021-WCA-TCD,12.2199,21.4215,,,,
XM-DAC-41121-2021-WCA-TCD,14.5125,22.0884,,,,
XM-DAC-41121-2021-WCA-TCD,13.4407,21.6642,,,,
XM-DAC-41121-2021-WCA-TCD,10.0022,20.9674,,,,
XM-DAC-41121-2021-WCA-TCD,15.1255,22.2542,,,,
XM-DAC-41121-2021-WCA-TCD,12.0045,21.7029,,,,
XM-DAC-41121-2021-WCA-TCD,8.4222,18.7894,,,,
XM-DAC-41121-2021-WCA-TCD,12.0924,15.0588,,,,
XM-DAC-41121-2019-AFR-TCD,16.0735,22.842,,,,
XM-DAC-41121-2019-AFR-TCD,13.5381,14.312,,,,
XM-DAC-41121-2019-AFR-TCD,13.5929,21.8208,,,,
XM-DAC-41121-2019-AFR-TCD,7.9342,16.6394,,,,
XM-DAC-41121-2019-AFR-TCD,12.2199,21.4215,,,,
XM-DAC-41121-2019-AFR-TCD,14.5125,22.0884,,,,
XM-DAC-41121-2019-AFR-TCD,13.4407,21.6642,,,,
XM-DAC-41121-2019-AFR-TCD,10.0022,20.9674,,,,
XM-DAC-41121-2019-AFR-TCD,15.1255,22.2542,,,,
XM-DAC-41121-2019-AFR-TCD,12.0045,21.7029,,,,
XM-DAC-41121-2019-AFR-TCD,8.4222,18.7894,,,,
XM-DAC-41121-2019-AFR-TCD,12.0924,15.0588,,,,
XM-DAC-41121-2018-AFR-TCD,16.0735,22.842,,,,
XM-DAC-41121-2018-AFR-TCD,13.5381,14.312,,,,
XM-DAC-41121-2018-AFR-TCD,13.5929,21.8208,,,,
XM-DAC-41121-2018-AFR-TCD,7.9342,16.6394,,,,
XM-DAC-41121-2018-AFR-TCD,12.2199,21.4215,,,,
XM-DAC-41121-2018-AFR-TCD,14.5125,22.0884,,,,
XM-DAC-41121-2018-AFR-TCD,13.4407,21.6642,,,,
XM-DAC-41121-2018-AFR-TCD,10.0022,20.9674,,,,
XM-DAC-41121-2018-AFR-TCD,15.1255,22.2542,,,,
XM-DAC-41121-2018-AFR-TCD,12.0045,21.7029,,,,
XM-DAC-41121-2018-AFR-TCD,8.4222,18.7894,,,,
XM-DAC-41121-2018-AFR-TCD,12.0924,15.0588,,,,
XM-DAC-47015-11277_Bilateral_EC-EuropeanCommission_CIFOR,,,BI,,A4,
XM-DAC-47015-11277_Bilateral_EC-EuropeanCommission_CIFOR,,,CD,,A4,
XM-DAC-47015-11277_Bilateral_EC-EuropeanCommission_CIFOR,,,CF,,A4,
XM-DAC-47015-11277_Bilateral_EC-EuropeanCommission_CIFOR,,,CG,,A4,
XM-DAC-47015-11277_Bilateral_EC-EuropeanCommission_CIFOR,,,CM,,A4,
XM-DAC-47015-11277_Bilateral_EC-EuropeanCommission_CIFOR,,,GA,,A4,
XM-DAC-47015-11277_Bilateral_EC-EuropeanCommission_CIFOR,,,GQ,,A4,
XM-DAC-47015-11277_Bilateral_EC-EuropeanCommission_CIFOR,,,RW,,A4,
XM-DAC-47015-11277_Bilateral_EC-EuropeanCommission_CIFOR,,,ST,,A4,
XM-DAC-47015-11277_Bilateral_EC-EuropeanCommission_CIFOR,,,TD,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,AF,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,AO,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,AU,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,BD,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,BF,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,BI,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,BJ,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,BR,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,BT,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,BW,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,CD,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,CG,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,CI,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,CM,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,CN,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,CO,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,DE,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,EH,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,ER,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,ET,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,FM,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,FR,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,GA,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,GB,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,GH,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,GM,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,GN,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,GQ,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,GW,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,HK,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,ID,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,IE,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,IN,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,IT,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,JP,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,KE,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,KH,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,KR,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,LA,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,LK,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,LR,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,LS,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,MG,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,ML,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,MM,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,MR,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,MU,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,MV,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,MW,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,MY,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,MZ,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,NA,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,NE,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,NG,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,NL,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,NP,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,PH,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,PK,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,RE,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,RW,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,SC,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,SD,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,SG,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,SL,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,SN,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,SO,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,ST,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,SZ,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,TD,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,TG,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,TH,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,TW,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,UG,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,US,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,VN,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,ZA,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,ZM,,A4,
XM-DAC-47015-12378_Windows1and2_CGIARFund_IRRI,,,ZW,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,AF,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,AO,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,AU,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,BD,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,BF,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,BI,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,BJ,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,BR,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,BT,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,BW,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,CD,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,CG,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,CI,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,CM,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,CN,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,CO,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,DE,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,EH,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,ER,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,ET,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,FM,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,FR,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,GA,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,GB,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,GH,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,GM,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,GN,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,GQ,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,GW,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,HK,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,ID,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,IE,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,IN,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,IT,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,JP,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,KE,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,KH,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,KR,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,LA,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,LK,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,LR,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,LS,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,MG,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,ML,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,MM,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,MR,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,MU,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,MV,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,MW,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,MY,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,MZ,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,NA,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,NE,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,NG,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,NL,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,NP,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,PH,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,PK,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,RE,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,RW,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,SC,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,SD,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,SG,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,SL,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,SN,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,SO,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,ST,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,SZ,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,TD,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,TG,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,TH,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,TW,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,UG,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,US,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,VN,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,ZA,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,ZM,,A4,
XM-DAC-47015-12379_Windows1and2_CGIARFund_IRRI,,,ZW,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,AF,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,AO,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,AU,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,BD,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,BF,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,BI,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,BJ,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,BR,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,BT,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,BW,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,CD,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,CG,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,CI,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,CM,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,CN,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,CO,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,DE,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,EH,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,ER,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,ET,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,FM,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,FR,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,GA,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,GB,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,GH,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,GM,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,GN,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,GQ,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,GW,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,HK,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,ID,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,IE,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,IN,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,IT,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,JP,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,KE,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,KH,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,KR,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,LA,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,LK,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,LR,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,LS,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,MG,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,ML,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,MM,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,MR,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,MU,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,MV,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,MW,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,MY,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,MZ,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,NA,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,NE,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,NG,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,NL,,A4,
XM-DAC-47015-12381_Windows1and2_CGIARFund_IRRI,,,NP,,A4,
