iati_identifier,source,adm1,lat,long
XI-IATI-EC_INTPA-2016/374-790,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/374-824,point/pos,Chari-Baguirmi,11.9533,15.2886
XI-IATI-EC_INTPA-2016/374-895,point/pos,Chari-Baguirmi,11.8996,15.6292
XI-IATI-EC_INTPA-2017/385-206,point/pos,N'Djamena,12.1139,15.0636
XI-IATI-EC_INTPA-2016/375-020,point/pos,Chari-Baguirmi,11.7921,15.3655
XI-IATI-EC_INTPA-2016/375-143,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/375-205,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/379-781,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/385-629,point/pos,Chari-Baguirmi,11.9533,15.2336
XI-IATI-EC_INTPA-2016/375-251,point/pos,N'Djamena,12.1273,15.1116
XI-IATI-EC_INTPA-2016/379-969,point/pos,Lac,13.1972,15.3888
XI-IATI-EC_INTPA-2016/380-041,point/pos,Chari-Baguirmi,11.9856,15.3105
XI-IATI-EC_INTPA-2016/380-121,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/380-140,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/380-215,point/pos,Chari-Baguirmi,12.0823,15.3512
XI-IATI-EC_INTPA-2017/386-773,point/pos,N'Djamena,12.1165,15.1009
XI-IATI-EC_INTPA-2016/372-287,point/pos,Batha,12.7626,17.7163
XI-IATI-EC_INTPA-2016/375-986,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/386-949,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/386-950,point/pos,Chari-Baguirmi,12.0178,15.3875
XI-IATI-EC_INTPA-2017/387-001,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/387-256,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/387-259,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/372-751,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/376-319,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/381-012,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/381-054,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/381-060,point/pos,Moyen-Chari,9.1409,18.3946
XI-IATI-EC_INTPA-2017/387-279,point/pos,Chari-Baguirmi,11.7598,15.4534
XI-IATI-EC_INTPA-2017/387-623,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/387-678,point/pos,N'Djamena,12.1055,15.063
XI-IATI-EC_INTPA-2016/373-422,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/373-455,point/pos,Chari-Baguirmi,12.0178,15.1458
XI-IATI-EC_INTPA-2016/376-778,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/381-161,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/381-175,point/pos,N'Djamena,12.1013,15.08
XI-IATI-EC_INTPA-2016/381-250,point/pos,Chari-Baguirmi,12.0608,15.2798
XI-IATI-EC_INTPA-2016/373-599,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/385-798,point/pos,N'Djamena,12.1122,15.06
XI-IATI-EC_INTPA-2017/385-970,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/385-972,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/386-416,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/386-534,point/pos,Hadjer-Lamis,12.9968,15.7347
XI-IATI-EC_INTPA-2017/389-148,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/389-155,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/388-923,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/388-558,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/388-186,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/389-452,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/389-487,point/pos,Salamat,10.8897,19.8194
XI-IATI-EC_INTPA-2017/389-489,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/389-182,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/389-238,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/389-577,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/389-608,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/389-630,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/389-697,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/390-854,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/391-147,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/390-335,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/392-037,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/395-093,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/395-115,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/394-946,point/pos,Chari-Baguirmi,11.6953,15.6182
XI-IATI-EC_INTPA-2017/389-953,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-858,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-860,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-861,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-863,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-898,point/pos,Chari-Baguirmi,11.6092,15.3325
XI-IATI-EC_INTPA-2018/397-238,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/397-239,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/390-356,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/397-366,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-289,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-494,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-640,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-642,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-694,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-695,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/396-696,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/393-186,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/393-189,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/393-642,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/393-649,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/395-946,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/400-608,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/400-815,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/406-941,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/407-011,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/399-335,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/407-240,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/407-468,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/401-012,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/408-314,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/408-395,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/408-515,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/408-518,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/408-554,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/397-761,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/398-211,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/399-847,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/399-956,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/401-598,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/401-692,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/398-539,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/398-694,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/403-311,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/403-374,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/404-429,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/400-894,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/402-478,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/402-859,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/403-763,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/407-915,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/406-000,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/406-112,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/406-246,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/401-030,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/401-065,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/401-067,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/406-764,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/406-883,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/404-883,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/405-590,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/405-645,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/398-882,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/399-058,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/404-322,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/404-348,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/422-157,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2021/423-377,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2021/425-016,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/409-125,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/409-241,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/409-388,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/409-392,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/409-912,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/413-134,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/410-954,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/411-172,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/413-393,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/412-173,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/412-217,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/412-251,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/413-804,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/414-330,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/409-629,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/411-430,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/412-097,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/412-099,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/412-100,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/408-841,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/410-440,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/410-676,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/410-715,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/415-506,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/416-197,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/414-853,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/414-854,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/414-880,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/414-910,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/415-111,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/419-086,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/414-559,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/417-096,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/418-282,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/418-283,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/418-623,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/418-687,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-492,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/419-292,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/421-293,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/421-295,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2021/421-300,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-103,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-104,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2009/21320/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/40011/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2010/22479/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2012/23760/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/39069/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2005/17659/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2010/22061/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2010/22224/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/38489/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2006/18679/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/40807/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/40858/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/42583/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2008/20940/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/37710/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/42166/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/39310/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2007/18809/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/40777/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2012/23759/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/39048/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2012/24288/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2009/21565/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2000/15236/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2008/20939/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2013/24731/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/40859/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2005/17076/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2013/24595/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/42217/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/40730/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2006/18699/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2009/21574/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/40025/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2008/20137/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2008/20941/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-1999/14682/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2011/22556/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2008/20942/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2007/20862/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/41723/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/38874/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/38231/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/41799/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2011/22661/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2010/21976/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2006/18625/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2009/21607/1,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_FPI-2019/410-501,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_FPI-2016/374-674,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_FPI-2013/319-474,point/pos,N'Djamena,12.1176,15.0456
XI-IATI-EC_FPI-2015/354-722,point/pos,Moyen-Chari,8.081,18.5339
XI-IATI-EC_FPI-2015/355-871,point/pos,Salamat,9.958,20.8713
XI-IATI-EC_FPI-2017/40797/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_FPI-2015/354-640,point/pos,N'Djamena,12.1897,15.0623
XI-IATI-EC_FPI-2017/388-306,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_FPI-2018/395-226,point/pos,Moyen-Chari,9.4924,18.7185
XI-IATI-EC_FPI-2016/371-912,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_FPI-2016/372-922,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_FPI-2012/24336/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_FPI-2014/37692/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_FPI-2015/371-570,point/pos,N'Djamena,12.0956,15.0814
XI-IATI-EC_FPI-2015/354-724,point/pos,Mandoul,8.3637,17.8198
XI-IATI-EC_FPI-2015/354-721,point/pos,Moyen-Chari,8.1027,18.446
XI-IATI-EC_FPI-2015/38823/0,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_FPI-2012/24561/0,point/pos,N'Djamena,12.1131,15.0491
46002-P-TD-KA0-009,point/pos,Batha,15,19
46002-P-TD-KA0-009,point/pos,N'Djamena,12.1067,15.0444
46002-P-TD-FA0-007,point/pos,Hadjer-Lamis,12.40071,15.05436
46002-P-TD-FF0-002,point/pos,Hadjer-Lamis,12.40071,15.05436
46002-P-TD-KA0-007,point/pos,Batha,15,19
46002-P-TD-KA0-006,point/pos,Batha,15,19
46002-P-TD-E00-005,point/pos,Logone Oriental,8.25,16.42
46002-P-TD-E00-005,point/pos,Borkou,18.25,18.5
46002-P-TD-E00-005,point/pos,Ennedi Ouest,18.1667,22.1667
46002-P-TD-E00-005,point/pos,Tibesti,20.3333,16.6667
46002-P-TD-E00-005,point/pos,Logone Occidental,8.7529,15.87236
46002-P-TD-AB0-002,point/pos,Chari-Baguirmi,11.34,16.25
46002-P-TD-AB0-002,point/pos,Hadjer-Lamis,12.68,16.167
46002-P-TD-AB0-002,point/pos,Lac,13.5,14.5
46002-P-TD-AB0-002,point/pos,Logone Occidental,8.7529,15.8724
46002-P-TD-AB0-002,point/pos,Logone Oriental,8.25,16.42
46002-P-TD-AB0-002,point/pos,Mandoul,8.32941,17.9157
46002-P-TD-AB0-002,point/pos,Mayo-Kebbi Est,10,15.83
46002-P-TD-AB0-002,point/pos,Mayo-Kebbi Ouest,9.33,14.75
46002-P-TD-AB0-002,point/pos,Moyen-Chari,9.3333,18.5
46002-P-TD-AB0-002,point/pos,Tandjilé,9.5,16.5
46002-P-TD-AB0-002,point/pos,Kanem,15,15
46002-P-TD-DB0-008,point/pos,Moyen-Chari,8.95817,18.1865
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.27341,18.2463
46002-P-TD-DB0-008,point/pos,Mandoul,9.03717,17.9902
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.3333,18.5
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.1466,18.4102
46002-P-TD-DB0-008,point/pos,Mandoul,8.32941,17.9157
46002-P-TD-DB0-008,point/pos,Mandoul,9.04301,17.7833
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.32257,18.0295
46002-P-TD-DB0-008,point/pos,Logone Oriental,8.6505,16.9429
46002-P-TD-DB0-008,point/pos,Mandoul,8.84759,17.4939
46002-P-TD-DB0-008,point/pos,Logone Oriental,8.57856,16.6585
46002-P-TD-DB0-008,point/pos,Mandoul,9.17399,17.6306
46002-P-TD-DB0-008,point/pos,Logone Oriental,7.90822,15.8929
46002-P-TD-DB0-008,point/pos,Logone Oriental,8.16929,16.4351
46002-P-TD-DB0-008,point/pos,Logone Oriental,8.62412,16.9587
46002-P-TD-DB0-008,point/pos,Mandoul,8.9213,17.8492
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.1429,18.3923
46002-P-TD-DB0-008,point/pos,Mandoul,8.89663,17.7343
46002-P-TD-DB0-008,point/pos,Mandoul,9.13793,18.1091
46002-P-TD-DB0-008,point/pos,Mandoul,8.94975,17.9015
46002-P-TD-DB0-008,point/pos,Mandoul,8.96452,17.7124
46002-P-TD-DB0-008,point/pos,Mandoul,9.16448,18.1138
46002-P-TD-DB0-008,point/pos,Logone Oriental,8.65,16.85
46002-P-TD-DB0-008,point/pos,Mandoul,9.0823,18.0661
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.14793,18.292
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.1533,18.2925
46002-P-TD-DB0-008,point/pos,Mandoul,8.92942,17.8791
46002-P-TD-DB0-008,point/pos,Mandoul,9.13317,18.1049
46002-P-TD-DB0-008,point/pos,Mandoul,9.1236,18.0934
46002-P-TD-DB0-008,point/pos,Mandoul,9.04503,18.0171
46002-P-TD-DB0-008,point/pos,Mandoul,8.96339,17.729
46002-P-TD-DB0-008,point/pos,Mandoul,8.91256,17.5539
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.17951,18.2157
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.16187,18.2559
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.11303,18.2886
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.11657,18.1856
46002-P-TD-DB0-008,point/pos,Mandoul,8.9328,17.8868
46002-P-TD-DB0-008,point/pos,Mandoul,8.9129,17.7744
46002-P-TD-DB0-008,point/pos,Mandoul,8.9076,17.7551
46002-P-TD-DB0-008,point/pos,Mandoul,8.83771,17.6708
46002-P-TD-DB0-008,point/pos,Mandoul,8.92446,17.7204
46002-P-TD-DB0-008,point/pos,Moyen-Chari,9.2054,18.1785
46002-P-TD-DB0-008,point/pos,Logone Oriental,8.56667,16.0833
46002-P-TD-DB0-011,point/pos,Moyen-Chari,9.45149,18.94493
46002-P-TD-DB0-011,point/pos,Moyen-Chari,9.59,19.23
46002-P-TD-DB0-011,point/pos,Moyen-Chari,9.84107,19.47313
46002-P-TD-E00-003,point/pos,Mayo-Kebbi Est,10,15.83
46002-P-TD-E00-003,point/pos,Mayo-Kebbi Ouest,9.33,14.75
46002-P-TD-E00-003,point/pos,Tandjilé,9.5,16.5
46002-P-TD-E00-003,point/pos,Mayo-Kebbi Est,9.9146,15.1399
46002-P-TD-E00-003,point/pos,Tandjilé,9.30859,15.8066
46002-P-TD-E00-003,point/pos,Mandoul,8.91256,17.5539
46002-P-TD-E00-003,point/pos,Moyen-Chari,9.45149,18.9449
46002-P-TD-E00-003,point/pos,Tandjilé,9.3952,16.2989
46002-P-TD-E00-003,point/pos,Mayo-Kebbi Ouest,9.6447,14.2151
46002-P-TD-E00-003,point/pos,Mandoul,8.3404,17.7663
46002-P-TD-E00-003,point/pos,Mayo-Kebbi Ouest,9.3642,14.9046
46002-P-TD-KF0-007,point/pos,Batha,15,19
46002-P-TD-KF0-008,point/pos,Batha,15,19
46002-P-TD-KF0-009,point/pos,Batha,15,19
46002-P-TD-KF0-010,point/pos,N'Djamena,12.1067,15.0444
46002-P-TD-KF0-014,point/pos,Batha,15,19
46002-P-TD-IAG-001,point/pos,N'Djamena,12.11666,15.06666
46002-P-TD-IAG-001,point/pos,Ouaddaï,13.82916,20.8324
46002-P-TD-IAG-001,point/pos,Logone Oriental,7.70462,16.07268
46002-P-TD-IAG-001,point/pos,Logone Occidental,9.0942,16.2712
46002-P-TD-IAG-001,point/pos,Logone Occidental,9.08789,16.25962
46002-P-TD-IAG-001,point/pos,Logone Oriental,8.56667,16.0833
